Postnummer,Poststedsnavn,Kategori,Primærkommunenummer,Primærkommunenavn,Primærfylkenummer,Primærfylke,X_gateadresser,Y_gateadresser,X_postbokser,Y_postbokser,Latitude_gateadresser,Longitude_gateadresser,Latitude_postbokser,Longitude_postbokser
2081,EIDSVOLL,P,3240,EIDSVOLL,32,AKERSHUS,,,6693746,293521,,,60.3275202920139,11.259806692363
2090,HURDAL,G,3242,HURDAL,32,AKERSHUS,6706344,283607,,,60.4352031836287,11.0671037488444,,
2091,HURDAL,P,3242,HURDAL,32,AKERSHUS,,,6706328,283607,,,60.4350598633653,11.0671210900657
2092,MINNESUND,G,3240,EIDSVOLL,32,AKERSHUS,6701252,291789,,,60.393883527969,11.2207259585461,,
2093,FEIRING,G,3240,EIDSVOLL,32,AKERSHUS,6711884,288880,,,60.4876233141322,11.1568148543439,,
2094,MINNESUND,P,3240,EIDSVOLL,32,AKERSHUS,,,6702203,293061,,,60.4030564507298,11.2427728373341
2100,SKARNES,G,3415,SØR-ODAL,34,INNLANDET,6684299,316560,,,60.2539128181907,11.6848611499451,,
2101,SKARNES,P,3415,SØR-ODAL,34,INNLANDET,,,6684392,316365,,,60.2546585011312,11.6812595527424
2110,SLÅSTAD,G,3415,SØR-ODAL,34,INNLANDET,6687232,321471,,,60.282390541049,11.7708540905586,,
2114,DISENÅ,G,3415,SØR-ODAL,34,INNLANDET,6679163,313897,,,60.2066670866043,11.6415498605812,,
2116,SANDER,G,3415,SØR-ODAL,34,INNLANDET,6681022,323270,,,60.2275043895453,11.8087617416959,,
2120,SAGSTUA,G,3414,NORD-ODAL,34,INNLANDET,6700139,309466,,,60.3926197750244,11.5419275880444,,
2121,SAGSTUA,P,3414,NORD-ODAL,34,INNLANDET,,,6700164,309499,,,60.3928593717181,11.5425014572495
2123,BRUVOLL,G,3414,NORD-ODAL,34,INNLANDET,6705550,308007,,,60.4404238909655,11.5103080469388,,
2130,KNAPPER,G,3414,NORD-ODAL,34,INNLANDET,6708383,314317,,,60.4687668182397,11.6221236066455,,
2132,GARDVIK,P,3414,NORD-ODAL,34,INNLANDET,,,6703514,315061,,,60.425466814671,11.6401452620374
2133,GARDVIK,G,3414,NORD-ODAL,34,INNLANDET,6703504,315058,,,60.4253758092697,11.6401001271925,,
2134,AUSTVATN,G,3414,NORD-ODAL,34,INNLANDET,6698115,317695,,,60.3782685391331,11.6928226949093,,
2150,ÅRNES,G,3228,NES,32,AKERSHUS,6670318,303730,,,60.1226315196442,11.4670018408326,,
2151,ÅRNES,P,3228,NES,32,AKERSHUS,,,6670368,303800,,,60.1231132001606,11.4682110341793
2160,VORMSUND,G,3228,NES,32,AKERSHUS,6673897,301083,,,60.1534263004657,11.415970556564,,
2161,VORMSUND,P,3228,NES,32,AKERSHUS,,,6673666,300784,,,60.1512105317,11.4108215161502
2162,BRÅRUD,G,3228,NES,32,AKERSHUS,6680200,296844,,,60.2078197026453,11.3334752602646,,
2163,SKOGBYGDA,P,3228,NES,32,AKERSHUS,,,6682012,306829,,,60.2289133333729,11.5115561021177
2164,SKOGBYGDA,G,3228,NES,32,AKERSHUS,6682010,306831,,,60.228896357228,11.5115940485434,,
2165,HVAM,G,3228,NES,32,AKERSHUS,6671091,296684,,,60.1261172481288,11.3396958080677,,
2166,OPPAKER,G,3228,NES,32,AKERSHUS,6676282,306695,,,60.1774955350186,11.5145988712484,,
2167,HVAM,P,3228,NES,32,AKERSHUS,,,6671068,296800,,,60.1259687931714,11.3418020889022
2170,FENSTAD,G,3228,NES,32,AKERSHUS,6681355,300107,,,60.219782831217,11.3910893546519,,
2201,KONGSVINGER,P,3401,KONGSVINGER,34,INNLANDET,,,6677085,333705,,,60.1965969268824,12.0001045341447
2202,KONGSVINGER,P,3401,KONGSVINGER,34,INNLANDET,,,6677085,333705,,,60.1965969268824,12.0001045341447
2203,KONGSVINGER,P,3401,KONGSVINGER,34,INNLANDET,,,6675910,333953,,,60.1861620655984,12.005531778616
2204,KONGSVINGER,P,3401,KONGSVINGER,34,INNLANDET,,,6675910,333953,,,60.1861620655984,12.005531778616
2205,KONGSVINGER,P,3401,KONGSVINGER,34,INNLANDET,,,6675910,333953,,,60.1861620655984,12.005531778616
2206,KONGSVINGER,P,3401,KONGSVINGER,34,INNLANDET,,,6675042,335007,,,60.1788063888238,12.0252140812471
2207,KONGSVINGER,P,3401,KONGSVINGER,34,INNLANDET,,,6677575,332497,,,60.200496159533,11.9779436940194
2208,KONGSVINGER,G,3401,KONGSVINGER,34,INNLANDET,6675761,332911,,,60.1844006468764,11.9868932843733,,
2209,KONGSVINGER,G,3401,KONGSVINGER,34,INNLANDET,6674874,335260,,,60.1774021444169,12.0299045791091,,
2210,GRANLI,G,3401,KONGSVINGER,34,INNLANDET,6671468,336576,,,60.1473890080722,12.0563288202986,,
2211,KONGSVINGER,G,3401,KONGSVINGER,34,INNLANDET,6675676,335285,,,60.1846037280274,12.0297046910326,,
2212,KONGSVINGER,G,3401,KONGSVINGER,34,INNLANDET,6676409,333541,,,60.1904685556022,11.9977048732399,,
2213,KONGSVINGER,G,3401,KONGSVINGER,34,INNLANDET,6677638,334302,,,60.2017985436353,12.0104056336033,,
2214,KONGSVINGER,G,3401,KONGSVINGER,34,INNLANDET,6677601,333156,,,60.2009994650639,11.9897926582739,,
2215,ROVERUD,P,3401,KONGSVINGER,34,INNLANDET,,,6683179,337219,,,60.2526604357733,12.0585016394689
2216,ROVERUD,G,3401,KONGSVINGER,34,INNLANDET,6683279,336877,,,60.2534201798794,12.0522504921224,,
2217,HOKKÅSEN,G,3401,KONGSVINGER,34,INNLANDET,6686000,340368,,,60.279205370564,12.1130908270312,,
2218,LUNDERSÆTER,G,3401,KONGSVINGER,34,INNLANDET,6687715,349455,,,60.2980541767153,12.2759235146515,,
2219,BRANDVAL,G,3401,KONGSVINGER,34,INNLANDET,6690319,335318,,,60.3159180337892,12.0183767380178,,
2220,ÅBOGEN,G,3416,EIDSKOG,34,INNLANDET,6667322,339716,,,60.1114526871877,12.1160609267213,,
2223,GALTERUD,G,3415,SØR-ODAL,34,INNLANDET,6677184,327246,,,60.1947998573011,11.883700152528,,
2224,AUSTMARKA,G,3401,KONGSVINGER,34,INNLANDET,6665595,351067,,,60.100251673767,12.321283958325,,
2225,KONGSVINGER,P,3401,KONGSVINGER,34,INNLANDET,,,6675042,335007,,,60.1788063888238,12.0252140812471
2226,KONGSVINGER,P,3401,KONGSVINGER,34,INNLANDET,,,6677085,333705,,,60.1965969268824,12.0001045341447
2227,AUSTMARKA,P,3401,KONGSVINGER,34,INNLANDET,,,6665206,351083,,,60.0967684304595,12.3218547159905
2230,SKOTTERUD,G,3416,EIDSKOG,34,INNLANDET,6652974,339762,,,59.9827996794307,12.1280920110088,,
2231,SKOTTERUD,P,3416,EIDSKOG,34,INNLANDET,,,6653271,339419,,,59.985329403107,12.1217221429798
2232,TOBØL,G,3416,EIDSKOG,34,INNLANDET,6651953,335658,,,59.9720248067681,12.0554626080606,,
2233,VESTMARKA,G,3416,EIDSKOG,34,INNLANDET,6648091,331908,,,59.9358799156977,11.9915232019446,,
2235,MATRAND,G,3416,EIDSKOG,34,INNLANDET,6658148,339780,,,60.029206908499,12.1243858326266,,
2240,MAGNOR,G,3416,EIDSKOG,34,INNLANDET,6649250,343707,,,59.9509185882684,12.2015182199855,,
2241,MAGNOR,P,3416,EIDSKOG,34,INNLANDET,,,6653271,339419,,,59.985329403107,12.1217221429798
2251,GRUE FINNSKOG,P,3417,GRUE,34,INNLANDET,,,6700865,357065,,,60.4187538880336,12.4040904132394
2256,GRUE FINNSKOG,G,3417,GRUE,34,INNLANDET,6700859,357060,,,60.4186983028912,12.4040040065025,,
2260,KIRKENÆR,G,3417,GRUE,34,INNLANDET,6706021,338242,,,60.4578930033985,12.0585545620303,,
2261,KIRKENÆR,P,3417,GRUE,34,INNLANDET,,,6705842,338252,,,60.4562919532217,12.0588813891303
2264,GRINDER,G,3417,GRUE,34,INNLANDET,6700450,337508,,,60.4076443597755,12.0497620199328,,
2265,NAMNÅ,G,3417,GRUE,34,INNLANDET,6710675,339544,,,60.5001449897596,12.0784416488652,,
2266,ARNEBERG,G,3418,ÅSNES,34,INNLANDET,6714622,336470,,,60.5342993865582,12.0193062220262,,
2270,FLISA,G,3418,ÅSNES,34,INNLANDET,6723422,336393,,,60.6131714173444,12.0106208693564,,
2271,FLISA,P,3418,ÅSNES,34,INNLANDET,,,6723210,336330,,,60.6112448754715,12.0096476224461
2280,GJESÅSEN,G,3418,ÅSNES,34,INNLANDET,6730619,337628,,,60.6782039899833,12.0272078491372,,
2283,ÅSNES FINNSKOG,G,3418,ÅSNES,34,INNLANDET,6728778,347559,,,60.6656032870244,12.2101985663057,,
2301,HAMAR,P,3403,HAMAR,34,INNLANDET,,,6746372,286656,,,60.795381048071,11.0790375132293
2302,HAMAR,P,3403,HAMAR,34,INNLANDET,,,6746372,286656,,,60.795381048071,11.0790375132293
2303,HAMAR,P,3403,HAMAR,34,INNLANDET,,,6746372,286656,,,60.795381048071,11.0790375132293
2304,HAMAR,P,3403,HAMAR,34,INNLANDET,,,6746372,286656,,,60.795381048071,11.0790375132293
2305,HAMAR,P,3403,HAMAR,34,INNLANDET,,,6747244,284324,,,60.8019347927985,11.0353316048625
2306,HAMAR,P,3403,HAMAR,34,INNLANDET,,,6746372,286656,,,60.795381048071,11.0790375132293
2307,HAMAR,P,3403,HAMAR,34,INNLANDET,,,6746372,286656,,,60.795381048071,11.0790375132293
2308,HAMAR,P,3403,HAMAR,34,INNLANDET,,,6746372,286656,,,60.795381048071,11.0790375132293
2309,HAMAR,P,3403,HAMAR,34,INNLANDET,,,,,,,,
2311,HAMAR,P,3403,HAMAR,34,INNLANDET,,,6747824,287225,,,60.8086914961925,11.0878775904552
2312,OTTESTAD,G,3413,STANGE,34,INNLANDET,6740851,289471,,,60.7474238257689,11.1365979448541,,
2313,OTTESTAD,P,3413,STANGE,34,INNLANDET,,,6745019,288197,,,60.7840844241313,11.108754237505
2314,OTTESTAD,P,3413,STANGE,34,INNLANDET,,,6743357,289161,,,60.7697082034312,11.1282159101946
2315,HAMAR,G,3403,HAMAR,34,INNLANDET,6747721,285044,,,60.8065967055974,11.0480026549863,,
2316,HAMAR,G,3403,HAMAR,34,INNLANDET,6747254,284459,,,60.8020974919855,11.037795191407,,
2317,HAMAR,G,3403,HAMAR,34,INNLANDET,6746395,286301,,,60.7953966627119,11.0725058346624,,
2318,HAMAR,G,3403,HAMAR,34,INNLANDET,6747195,286938,,,60.8029038487945,11.0833045496504,,
2319,HAMAR,G,3403,HAMAR,34,INNLANDET,6748348,286696,,,60.8131017965179,11.07760290532,,
2320,FURNES,G,3411,RINGSAKER,34,INNLANDET,6751105,283924,,,60.8362990892729,11.0237041201566,,
2321,HAMAR,G,3403,HAMAR,34,INNLANDET,6746287,287555,,,60.7951004301738,11.095607538149,,
2322,RIDABU,G,3403,HAMAR,34,INNLANDET,6746861,289493,,,60.8012716313509,11.1305078347498,,
2323,INGEBERG,G,3403,HAMAR,34,INNLANDET,6749839,290005,,,60.8282183165794,11.1366754127092,,
2324,VANG PÅ HEDMARKEN,G,3403,HAMAR,34,INNLANDET,6751516,293548,,,60.8450972070772,11.199902143209,,
2325,HAMAR,P,3403,HAMAR,34,INNLANDET,,,6746372,286656,,,60.795381048071,11.0790375132293
2326,HAMAR,P,3403,HAMAR,34,INNLANDET,,,6746372,286656,,,60.795381048071,11.0790375132293
2327,FURNES,P,3411,RINGSAKER,34,INNLANDET,,,6750265,286172,,,60.8299910539489,11.0658830284533
2328,RIDABU,P,3403,HAMAR,34,INNLANDET,,,6747340,290502,,,60.8060948436295,11.1484896339659
2329,VANG PÅ HEDMARKEN,P,3403,HAMAR,34,INNLANDET,,,6751522,293548,,,60.8451509572829,11.1998957535033
2330,VALLSET,G,3413,STANGE,34,INNLANDET,6735042,299522,,,60.700555237655,11.3265418044282,,
2331,VALLSET,P,3413,STANGE,34,INNLANDET,,,6733185,300393,,,60.6843524467391,11.3443545338173
2332,ÅSVANG,G,3413,STANGE,34,INNLANDET,6737027,300975,,,60.7190673057513,11.3510841258822,,
2333,ROMEDAL,P,3413,STANGE,34,INNLANDET,,,6737280,292255,,,60.716893051675,11.1913491850278
2334,ROMEDAL,G,3413,STANGE,34,INNLANDET,6739222,297839,,,60.7371581374602,11.2914592494133,,
2335,STANGE,G,3413,STANGE,34,INNLANDET,6737399,292414,,,60.7180417863199,11.1941303721208,,
2336,STANGE,P,3413,STANGE,34,INNLANDET,,,6737280,292255,,,60.716893051675,11.1913491850278
2337,TANGEN,G,3413,STANGE,34,INNLANDET,6726032,295738,,,60.6179162280366,11.2667442893247,,
2338,ESPA,G,3413,STANGE,34,INNLANDET,6721567,295712,,,60.5778992287308,11.2708925293119,,
2339,TANGEN,P,3413,STANGE,34,INNLANDET,,,6725992,295786,,,60.6175823015614,11.2676608456493
2340,LØTEN,G,3412,LØTEN,34,INNLANDET,6748218,301108,,,60.8194046656862,11.3420976214938,,
2341,LØTEN,P,3412,LØTEN,34,INNLANDET,,,6748432,300893,,,60.8212144851284,11.3379335480351
2344,ILSENG,G,3413,STANGE,34,INNLANDET,6743709,294588,,,60.7756960668198,11.2272476946741,,
2345,ÅDALSBRUK,G,3412,LØTEN,34,INNLANDET,6745775,299157,,,60.7965360928686,11.3088273240118,,
2346,ILSENG,P,3413,STANGE,34,INNLANDET,,,6743588,294277,,,60.7744516039124,11.2216779615832
2350,NES PÅ HEDMARKEN,G,3411,RINGSAKER,34,INNLANDET,6743174,278882,,,60.7624993954434,10.9402063676152,,
2351,NES PÅ HEDMARKEN,P,3411,RINGSAKER,34,INNLANDET,,,6743175,278884,,,60.7625094604434,10.9402418462572
2353,STAVSJØ,G,3411,RINGSAKER,34,INNLANDET,6748323,273667,,,60.8056799532704,10.8387655368298,,
2355,GAUPEN,G,3411,RINGSAKER,34,INNLANDET,6755540,270753,,,60.8686315697565,10.7768311948056,,
2360,RUDSHØGDA,G,3411,RINGSAKER,34,INNLANDET,6760488,272820,,,60.9141246994384,10.8089717339296,,
2361,RUDSHØGDA,P,3411,RINGSAKER,34,INNLANDET,,,6759934,273086,,,60.9093165785386,10.8145150563921
2364,NÆROSET,G,3411,RINGSAKER,34,INNLANDET,6767308,271436,,,60.9743924577122,10.7754227823271,,
2365,ÅSMARKA,G,3411,RINGSAKER,34,INNLANDET,6773253,270672,,,61.0271772666908,10.7542353803753,,
2372,BRØTTUM,G,3411,RINGSAKER,34,INNLANDET,6774096,259612,,,61.0281374421496,10.5491221327737,,
2373,BRØTTUM,P,3411,RINGSAKER,34,INNLANDET,,,6774203,259812,,,61.0292170369251,10.5526777560469
2380,BRUMUNDDAL,G,3411,RINGSAKER,34,INNLANDET,6756631,279971,,,60.8836193772326,10.9448933738815,,
2381,BRUMUNDDAL,P,3411,RINGSAKER,34,INNLANDET,,,6756958,280180,,,60.8866637336043,10.948362051844
2382,BRUMUNDDAL,G,3411,RINGSAKER,34,INNLANDET,6756937,280045,,,60.8864008257326,10.9459049978009,,
2383,BRUMUNDDAL,G,3411,RINGSAKER,34,INNLANDET,6757383,279332,,,60.8899989258785,10.932292977051,,
2384,BRUMUNDDAL,G,3411,RINGSAKER,34,INNLANDET,6756304,276054,,,60.8784993241503,10.873300373814,,
2385,BRUMUNDDAL,G,3411,RINGSAKER,34,INNLANDET,6759065,278501,,,60.9045983895592,10.9150913432105,,
2386,BRUMUNDDAL,G,3411,RINGSAKER,34,INNLANDET,6760044,280547,,,60.9145040903477,10.9515993350035,,
2387,BRUMUNDDAL,G,3411,RINGSAKER,34,INNLANDET,6759869,282472,,,60.9139984185745,10.9872056545271,,
2388,BRUMUNDDAL,G,3411,RINGSAKER,34,INNLANDET,6756068,282010,,,60.8797028986266,10.9829975696164,,
2389,BRUMUNDDAL,P,3411,RINGSAKER,34,INNLANDET,,,6756242,280386,,,60.8803655921307,10.9529611614157
2390,MOELV,G,3411,RINGSAKER,34,INNLANDET,6762440,267078,,,60.9282667398085,10.7010310314312,,
2391,MOELV,P,3411,RINGSAKER,34,INNLANDET,,,6761889,267049,,,60.9233167238307,10.7011634726498
2401,ELVERUM,P,3420,ELVERUM,34,INNLANDET,,,6756040,314667,,,60.8960574932242,11.5834421830092
2402,ELVERUM,P,3420,ELVERUM,34,INNLANDET,,,6756040,314667,,,60.8960574932242,11.5834421830092
2403,ELVERUM,P,3420,ELVERUM,34,INNLANDET,,,6754510,312941,,,60.8815353057704,11.5531723493149
2405,ELVERUM,P,3420,ELVERUM,34,INNLANDET,,,6754516,312944,,,60.881590491358,11.5532217059992
2406,ELVERUM,G,3420,ELVERUM,34,INNLANDET,6754731,312269,,,60.8831983853257,11.5406016703356,,
2407,ELVERUM,G,3420,ELVERUM,34,INNLANDET,6752249,313852,,,60.8617007761161,11.5720987615367,,
2408,ELVERUM,G,3420,ELVERUM,34,INNLANDET,6754526,313439,,,60.8819132225701,11.5623138300985,,
2409,ELVERUM,G,3420,ELVERUM,34,INNLANDET,6756867,313670,,,60.9030016510404,11.564303462016,,
2410,HERNES,G,3420,ELVERUM,34,INNLANDET,6759286,317610,,,60.9265148728165,11.634515842299,,
2411,ELVERUM,G,3420,ELVERUM,34,INNLANDET,6762238,310858,,,60.9498010989393,11.5072944952451,,
2412,SØRSKOGBYGDA,G,3420,ELVERUM,34,INNLANDET,6760343,326186,,,60.9398476942562,11.7915086092499,,
2413,ELVERUM,G,3420,ELVERUM,34,INNLANDET,6755300,314615,,,60.8894012396493,11.5831957156259,,
2414,ELVERUM,G,3420,ELVERUM,34,INNLANDET,6753399,314059,,,60.8721041353136,11.5747978146281,,
2415,HERADSBYGD,G,3420,ELVERUM,34,INNLANDET,6747735,317209,,,60.82280333088,11.6380470696364,,
2416,JØMNA,G,3420,ELVERUM,34,INNLANDET,6745903,320555,,,60.8079067797279,11.7011591237673,,
2417,ELVERUM,P,3420,ELVERUM,34,INNLANDET,,,6752206,313525,,,60.8611619516146,11.5661311911662
2418,ELVERUM,P,3420,ELVERUM,34,INNLANDET,,,6754510,312941,,,60.8815353057704,11.5531723493149
2419,ELVERUM,P,3420,ELVERUM,34,INNLANDET,,,6756040,314667,,,60.8960574932242,11.5834421830092
2420,TRYSIL,G,3421,TRYSIL,34,INNLANDET,6800667,353732,,,61.3126021830598,12.2681924698596,,
2421,TRYSIL,P,3421,TRYSIL,34,INNLANDET,,,6800908,353083,,,61.3145191315494,12.25589863313
2422,NYBERGSUND,G,3421,TRYSIL,34,INNLANDET,6794826,356409,,,61.2612174865009,12.3225934053367,,
2423,ØSTBY,G,3421,TRYSIL,34,INNLANDET,6793590,367331,,,61.2539952864153,12.526884510845,,
2424,ØSTBY,P,3421,TRYSIL,34,INNLANDET,,,6793604,367630,,,61.2542222957458,12.5324422920096
2425,LJØRDALEN,G,3421,TRYSIL,34,INNLANDET,6807766,376314,,,61.3841044738988,12.6848082903676,,
2426,LJØRDALEN,P,3421,TRYSIL,34,INNLANDET,,,6807783,376294,,,61.3842505972381,12.6844230005076
2427,PLASSEN,G,3421,TRYSIL,34,INNLANDET,6779983,365787,,,61.1314249894636,12.5077974632176,,
2428,SØRE OSEN,G,3421,TRYSIL,34,INNLANDET,6778481,337316,,,61.1071961279147,11.9811940438363,,
2429,TØRBERGET,G,3421,TRYSIL,34,INNLANDET,6781052,344424,,,61.1331268572841,12.1107848609528,,
2430,JORDET,G,3421,TRYSIL,34,INNLANDET,6813059,347446,,,61.4213022604012,12.1408284266491,,
2432,SLETTÅS,G,3421,TRYSIL,34,INNLANDET,6808068,337247,,,61.3724152310477,11.9543500236482,,
2434,BRASKEREIDFOSS,P,3419,VÅLER (INNLANDET),34,INNLANDET,,,6736458,325442,,,60.7254144134988,11.7992899171668
2435,BRASKEREIDFOSS,G,3419,VÅLER (INNLANDET),34,INNLANDET,6736371,325584,,,60.7246965876022,11.8019664853503,,
2436,VÅLER I SOLØR,G,3419,VÅLER (INNLANDET),34,INNLANDET,6730266,327128,,,60.6706393366865,11.8356128698711,,
2437,HASLEMOEN,G,3419,VÅLER (INNLANDET),34,INNLANDET,6728023,328925,,,60.6513033690641,11.870402206698,,
2438,GRAVBERGET,G,3419,VÅLER (INNLANDET),34,INNLANDET,6752683,350227,,,60.8809876567217,12.2405820665732,,
2440,ENGERDAL,G,3425,ENGERDAL,34,INNLANDET,6851090,339526,,,61.7590405857033,11.9593833148044,,
2441,ENGERDAL,P,3425,ENGERDAL,34,INNLANDET,,,6850871,339570,,,61.7570958668422,11.9604094158513
2442,HERADSBYGD,P,3420,ELVERUM,34,INNLANDET,,,6752206,313525,,,60.8611619516146,11.5661311911662
2443,DREVSJØ,G,3425,ENGERDAL,34,INNLANDET,6865513,343876,,,61.890139905709,12.0291912243533,,
2444,DREVSJØ,P,3425,ENGERDAL,34,INNLANDET,,,6865603,343917,,,61.8909635479139,12.0298919006595
2446,ELGÅ,G,3425,ENGERDAL,34,INNLANDET,6896538,340788,,,62.1669645905751,11.9427276694493,,
2447,SØRE OSEN,P,3421,TRYSIL,34,INNLANDET,,,6778478,337349,,,61.1071828909917,11.9818079653531
2448,SØMÅDALEN,G,3425,ENGERDAL,34,INNLANDET,6889759,325664,,,62.0995111817211,11.6595737591613,,
2450,RENA,G,3422,ÅMOT,34,INNLANDET,6782935,304639,,,61.1322230621831,11.3715636426701,,
2451,RENA,P,3422,ÅMOT,34,INNLANDET,,,6782962,304733,,,61.1325117348342,11.3732776138099
2460,OSEN,G,3422,ÅMOT,34,INNLANDET,6800619,326714,,,61.3010968949764,11.7645041732234,,
2461,OSEN,P,3422,ÅMOT,34,INNLANDET,,,6800612,326721,,,61.3010372637104,11.7646410958042
2476,ATNA,G,3423,STOR-ELVDAL,34,INNLANDET,6851245,279879,,,61.7307780291461,10.8320813116729,,
2477,SOLLIA,G,3423,STOR-ELVDAL,34,INNLANDET,6858347,257476,,,61.7808029579518,10.399933155442,,
2478,HANESTAD,G,3424,RENDALEN,34,INNLANDET,6863007,283156,,,61.8379609687215,10.8798462016189,,
2480,KOPPANG,G,3423,STOR-ELVDAL,34,INNLANDET,6832895,290124,,,61.572194476298,11.0465779295714,,
2481,KOPPANG,P,3423,STOR-ELVDAL,34,INNLANDET,,,6831275,288229,,,61.5566506299817,11.0128486841067
2484,RENDALEN,G,3424,RENDALEN,34,INNLANDET,6868397,293909,,,61.8921960257221,11.0774024871853,,
2485,RENDALEN,G,3424,RENDALEN,34,INNLANDET,6847058,305032,,,61.7069017842797,11.3115904851458,,
2486,RENDALEN,P,3424,RENDALEN,34,INNLANDET,,,6846103,299775,,,61.6956384402913,11.2134421933597
2487,RENDALEN,P,3424,RENDALEN,34,INNLANDET,,,6853125,298174,,,61.757695391194,11.1754463952485
2488,RENDALEN,P,3424,RENDALEN,34,INNLANDET,,,6868242,293930,,,61.8908192678087,11.077978988383
2500,TYNSET,G,3427,TYNSET,34,INNLANDET,6912053,281206,,,62.2759334369485,10.7823957613955,,
2501,TYNSET,P,3427,TYNSET,34,INNLANDET,,,6912354,280748,,,62.2783600101207,10.7732172319436
2510,TYLLDALEN,G,3427,TYNSET,34,INNLANDET,6896617,280831,,,62.1375306968271,10.7944838460065,,
2512,KVIKNE,G,3427,TYNSET,34,INNLANDET,6947893,258034,,,62.5823048536078,10.2871272132403,,
2540,TOLGA,G,3426,TOLGA,34,INNLANDET,6926142,293337,,,62.4089846360154,10.998767212055,,
2541,TOLGA,P,3426,TOLGA,34,INNLANDET,,,6926206,293327,,,62.4095521510069,10.9984975626156
2542,VINGELEN,G,3426,TOLGA,34,INNLANDET,6927505,286334,,,62.4172342283041,10.861907881505,,
2544,ØVERSJØDALEN,G,3426,TOLGA,34,INNLANDET,6902409,317054,,,62.2087713178213,11.4818111119275,,
2550,OS I ØSTERDALEN,G,3430,OS,34,INNLANDET,6935144,305505,,,62.4961681028662,11.2235534344365,,
2551,OS I ØSTERDALEN,P,3430,OS,34,INNLANDET,,,6935133,305518,,,62.4960763986381,11.2238176698984
2552,DALSBYGDA,G,3430,OS,34,INNLANDET,6939015,299807,,,62.5278024168831,11.1086934698231,,
2555,TUFSINGDALEN,G,3430,OS,34,INNLANDET,6912248,329938,,,62.3030023689437,11.7195007742687,,
2560,ALVDAL,G,3428,ALVDAL,34,INNLANDET,6893862,272081,,,62.1076794111042,10.6307117300285,,
2561,ALVDAL,P,3428,ALVDAL,34,INNLANDET,,,6894653,271393,,,62.1143425350427,10.6165444446212
2580,FOLLDAL,G,3429,FOLLDAL,34,INNLANDET,6899018,239272,,,62.1325389130428,9.99680100923472,,
2581,FOLLDAL,P,3429,FOLLDAL,34,INNLANDET,,,6899098,239116,,,62.1331462918507,9.99370268384873
2582,GRIMSBU,G,3429,FOLLDAL,34,INNLANDET,6900934,248642,,,62.156045748991,10.1731007327747,,
2584,DALHOLEN,G,3429,FOLLDAL,34,INNLANDET,6904391,230329,,,62.1742778489394,9.81778082646881,,
2601,LILLEHAMMER,P,3405,LILLEHAMMER,34,INNLANDET,,,6785214,255374,,,61.1250340985998,10.4566763772955
2602,LILLEHAMMER,P,3405,LILLEHAMMER,34,INNLANDET,,,6785214,255374,,,61.1250340985998,10.4566763772955
2603,LILLEHAMMER,P,3405,LILLEHAMMER,34,INNLANDET,,,6785214,255374,,,61.1250340985998,10.4566763772955
2604,LILLEHAMMER,P,3405,LILLEHAMMER,34,INNLANDET,,,6785214,255374,,,61.1250340985998,10.4566763772955
2605,LILLEHAMMER,P,3405,LILLEHAMMER,34,INNLANDET,,,6785490,255187,,,61.1273876562802,10.4528605161491
2606,LILLEHAMMER,P,3405,LILLEHAMMER,34,INNLANDET,,,6782258,256143,,,61.0990568207085,10.474696595805
2607,VINGROM,G,3405,LILLEHAMMER,34,INNLANDET,6776532,253303,,,61.0460423388857,10.4295971085713,,
2608,LILLEHAMMER,G,3405,LILLEHAMMER,34,INNLANDET,6783294,251938,,,61.1056978407666,10.3956071732575,,
2609,LILLEHAMMER,G,3405,LILLEHAMMER,34,INNLANDET,6784078,255814,,,61.1151410742261,10.4662776552782,,
2610,MESNALI,G,3411,RINGSAKER,34,INNLANDET,6782073,267972,,,61.1045593526495,10.6936869459625,,
2611,LILLEHAMMER,G,3405,LILLEHAMMER,34,INNLANDET,6782180,258323,,,61.0997045661819,10.5151037995162,,
2612,SJUSJØEN,G,3411,RINGSAKER,34,INNLANDET,6787462,268227,,,61.1529542362536,10.6918276515664,,
2613,LILLEHAMMER,G,3405,LILLEHAMMER,34,INNLANDET,6782603,256227,,,61.1021965798504,10.4758078052939,,
2614,LILLEHAMMER,G,3405,LILLEHAMMER,34,INNLANDET,6781812,256686,,,61.0954015167131,10.4853063144556,,
2615,LILLEHAMMER,G,3405,LILLEHAMMER,34,INNLANDET,6784845,255479,,,61.121797089277,10.4590941311053,,
2616,LISMARKA,G,3411,RINGSAKER,34,INNLANDET,6778583,263960,,,61.0709301099354,10.623804294484,,
2617,LILLEHAMMER,P,3405,LILLEHAMMER,34,INNLANDET,,,6785214,255374,,,61.1250340985998,10.4566763772955
2618,LILLEHAMMER,G,3405,LILLEHAMMER,34,INNLANDET,6787665,260125,,,61.1499020362416,10.5414995827296,,
2619,LILLEHAMMER,G,3405,LILLEHAMMER,34,INNLANDET,6785570,254854,,,61.1278959166118,10.4465951324615,,
2620,MESNALI,P,3411,RINGSAKER,34,INNLANDET,,,,,,,,
2621,VINGROM,P,3405,LILLEHAMMER,34,INNLANDET,,,6776644,253526,,,61.0471841941252,10.4335685799911
2622,LILLEHAMMER,P,3405,LILLEHAMMER,34,INNLANDET,,,6783999,254929,,,61.113883167545,10.4500088505636
